Wittichenau, Stadt;02997;  61,02; 5 770; 2 811; 2 959
Wolfach, Stadt;77709;  67,97; 5 762; 2 883; 2 879
Stadtoldendorf, Stadt;37627;  24,92; 5 760; 2 830; 2 930
Waibstadt, Stadt;74915;  25,57; 5 719; 2 804; 2 915
Westerburg, Stadt;56457;  18,48; 5 717; 2 755; 2 962
Schwarzheide, Stadt;01987;  33,44; 5 711; 2 825; 2 886
Dierdorf, Stadt;56269;  31,98; 5 691; 2 827; 2 864
Traben-Trarbach, Stadt;56841;  31,35; 5 687; 2 821; 2 866
Grabow, Stadt;19300;  72,27; 5 684; 2 811; 2 873
Großschirma, Stadt;09603;  61,63; 5 678; 2 843; 2 835
Biesenthal, Stadt;16359;  60,92; 5 671; 2 807; 2 864
Mellrichstadt, St;97638;  55,99; 5 667; 2 824; 2 843
Stolpen, Stadt;01833;  60,89; 5 666; 2 833; 2 833
Bad Gottleuba-Berggießhübel, Stadt;01816;  88,72; 5 660; 2 823; 2 837
Schrozberg, Stadt;74575;  105,21; 5 654; 2 909; 2 745
Eisfeld, Stadt;98673;  52,68; 5 636; 2 841; 2 795
Drebkau, Stadt;03116;  143,91; 5 610; 2 844; 2 766
Ruhla, Stadt;99842;  38,55; 5 605; 2 758; 2 847
Münzenberg, Stadt;35516;  31,63; 5 604; 2 763; 2 841
Zeil a.Main, St;97475;  35,72; 5 594; 2 756; 2 838
Ellrich, Stadt;99755;  69,43; 5 583; 2 770; 2 813
Leutershausen, St;91578;  84,07; 5 578; 2 789; 2 789
Schöppenstedt, Stadt;38170;  39,73; 5 561; 2 742; 2 819
Abenberg, St;91183;  48,41; 5 554; 2 709; 2 845
Gersfeld (Rhön), Stadt;36129;  89,37; 5 550; 2 758; 2 792
Bodenwerder, Münchhausenstadt;37619;  29,05; 5 547; 2 692; 2 855
Neubulach, Stadt;75387;  24,69; 5 536; 2 753; 2 783
Artern/Unstrut, Stadt;06556;  24,19; 5 533; 2 703; 2 830
Ohrdruf, Stadt;99885;  39,78; 5 520; 2 778; 2 742
Laage, Stadt;18299;  81,60; 5 511; 2 741; 2 770
Harburg (Schwaben), St;86655;  73,16; 5 508; 2 768; 2 740
Gadebusch, Stadt;19205;  47,76; 5 507; 2 698; 2 809
Ingelfingen, Stadt;74653;  46,48; 5 479; 2 708; 2 771
Hagenbach, Stadt;76767;  15,86; 5 475; 2 706; 2 769
Seelow, Stadt;15306;  42,73; 5 451; 2 636; 2 815
Dornburg-Camburg, Stadt;07774;  30,77; 5 450; 2 665; 2 785
Pfreimd, St;92536;  51,45; 5 448; 2 741; 2 707
Bredstedt, Stadt;25821;  9,75; 5 432; 2 673; 2 759
Falkenstein/Harz, Stadt;06463;  102,97; 5 419; 2 751; 2 668
Prüm, Stadt;54595;  22,87; 5 414; 2 734; 2 680
Kemnath, St;95478;  56,80; 5 398; 2 631; 2 767
Schleusingen, Stadt;98553;  36,88; 5 391; 2 649; 2 742
Burg Stargard, Stadt;17094;  76,61; 5 387; 2 641; 2 746
Tharandt, Stadt;01737;  71,22; 5 383; 2 722; 2 661
Lütjenburg, Stadt;24321;  6,15; 5 377; 2 606; 2 771
Kastellaun, Stadt;56288;  8,47; 5 361; 2 698; 2 663
Niedenstein, Stadt;34305;  30,61; 5 354; 2 734; 2 620
Otterberg, Stadt;67697;  32,11; 5 340; 2 596; 2 744
Battenberg (Eder), Stadt;35088;  64,73; 5 337; 2 670; 2 667
Geithain, Stadt;04643;  30,22; 5 336; 2 591; 2 745
Thum, Stadt;09419;  18,90; 5 328; 2 634; 2 694
Uebigau-Wahrenbrück, Stadt;04938;  135,61; 5 324; 2 697; 2 627
Wirges, Stadt;56422;  10,11; 5 323; 2 590; 2 733
Altentreptow, Stadt;17087;  53,08; 5 310; 2 576; 2 734
Cochem, Stadt;56812;  21,18; 5 310; 2 696; 2 614
Velburg, St;92355;  175,66; 5 310; 2 673; 2 637
Pottenstein, St;91278;  73,29; 5 257; 2 644; 2 613
Eltmann, St;97483;  40,75; 5 256; 2 663; 2 593
Kusel, Stadt;66869;  14,37; 5 252; 2 565; 2 687
Vacha, Stadt;36404;  44,41; 5 237; 2 578; 2 659
Rockenhausen, Stadt;67806;  36,83; 5 233; 2 581; 2 652
Arzberg, St;95659;  43,19; 5 231; 2 613; 2 618
Diemelstadt, Stadt;34474;  82,58; 5 229; 2 663; 2 566
Külsheim, Stadt;97900;  81,43; 5 218; 2 680; 2 538
Munderkingen, Stadt;89597;  13,07; 5 205; 2 568; 2 637
Borkum, Stadt;26757;  30,98; 5 189; 2 447; 2 742
Neudenau, Stadt;74861;  32,91; 5 186; 2 619; 2 567
Heimsheim, Stadt;71296;  14,30; 5 175; 2 829; 2 346
Stühlingen, Stadt;79780;  93,16; 5 143; 2 595; 2 548
Amöneburg, Stadt;35287;  43,95; 5 136; 2 570; 2 566
Zarrentin am Schaalsee, Stadt;19246;  91,91; 5 134; 2 588; 2 546
Unkel, Stadt;53572;  8,16; 5 127; 2 446; 2 681
Erbendorf, St;92681;  67,56; 5 115; 2 535; 2 580
Oettingen i.Bay., St;86732;  34,22; 5 107; 2 535; 2 572
Röbel/Müritz, Stadt;17207;  30,69; 5 106; 2 416; 2 690
Lindenfels, Stadt;64678;  21,09; 5 105; 2 551; 2 554
Naumburg, Stadt;34311;  66,29; 5 104; 2 513; 2 591
Hofheim i.UFr., St;97461;  56,34; 5 090; 2 524; 2 566
Treffurt, Stadt;99830;  54,77; 5 080; 2 520; 2 560
Hollfeld, St;96142;  80,65; 5 078; 2 497; 2 581
Freinsheim, Stadt;67251;  13,59; 5 072; 2 454; 2 618
Marienmünster, Stadt;37696;  64,36; 5 071; 2 540; 2 531
Pausa-Mühltroff, Stadt;07952;  64,13; 5 052; 2 505; 2 547
Reichenbach/O.L., Stadt;02894;  62,64; 5 047; 2 499; 2 548
Adorf/Vogtl., Stadt;08626;  42,92; 5 038; 2 433; 2 605
Trendelburg, Stadt;34388;  69,35; 5 036; 2 506; 2 530
Freren, Stadt;49832;  48,97; 5 033; 2 557; 2 476
Wilthen, Stadt;02681;  17,04; 5 032; 2 415; 2 617
Forchtenberg, Stadt;74670;  38,09; 5 022; 2 557; 2 465
Windischeschenbach, St;92670;  36,37; 5 020; 2 512; 2 508
Ronneburg, Stadt;07580;  19,13; 5 015; 2 425; 2 590
Monheim, St;86653;  69,33; 5 006; 2 567; 2 439
Lommatzsch, Stadt;01623;  66,63; 5 000; 2 437; 2 563
Dahme/Mark, Stadt;15936;  162,59; 4 994; 2 482; 2 512
Adelsheim, Stadt;74740;  43,84; 4 990; 2 654; 2 336
Roßleben, Stadt;06571;  33,57; 4 984; 2 434; 2 550
Tönning, Stadt;25832;  44,41; 4 976; 2 472; 2 504
Seehausen (Altmark), Hansestadt;39615;  107,00; 4 968; 2 430; 2 538
Steinbach-Hallenberg, Kurort, Stadt;98587;  22,64; 4 965; 2 396; 2 569
Kitzscher, Stadt;04567;  29,04; 4 964; 2 432; 2 532
Mahlberg, Stadt;77972;  16,59; 4 964; 2 490; 2 474
Schwaan, Stadt;18258;  38,28; 4 959; 2 447; 2 512
Spalt, St;91174;  55,67; 4 947; 2 481; 2 466
Oberviechtach, St;92526;  62,42; 4 931; 2 451; 2 480
Hitzacker (Elbe), Stadt;29456;  58,67; 4 921; 2 356; 2 565
Lichtenau, Stadt;77839;  27,61; 4 917; 2 458; 2 459
Todtnau, Stadt;79674;  69,75; 4 912; 2 431; 2 481
Creußen, St;95473;  60,47; 4 902; 2 432; 2 470
Strasburg (Uckermark), Stadt;17335;  87,47; 4 890; 2 391; 2 499
Crivitz, Stadt;19089;  75,87; 4 880; 2 335; 2 545
Niederstetten, Stadt;97996;  104,05; 4 820; 2 447; 2 373
Weismain, St;96260;  90,14; 4 816; 2 435; 2 381
Herbstein, Stadt;36358;  79,98; 4 815; 2 468; 2 347
Heringen/Helme, Stadt;99765;  66,91; 4 812; 2 423; 2 389
Eggesin, Stadt;17367;  88,23; 4 800; 2 348; 2 452
Emmelshausen, Stadt;56281;  7,90; 4 783; 2 308; 2 475
Lübtheen, Stadt;19249;  120,17; 4 780; 2 539; 2 241
Kröpelin, Stadt;18236;  67,54; 4 773; 2 361; 2 412
Triberg im Schwarzwald, Stadt;78098;  33,33; 4 764; 2 380; 2 384
Bad Sulza, Stadt;99518;  45,49; 4 762; 2 312; 2 450
Ehrenfriedersdorf, Stadt;09427;  15,89; 4 762; 2 300; 2 462
Geisa, Stadt;36419;  71,94; 4 745; 2 383; 2 362
Wörth a.d.Donau, St;93086;  52,25; 4 743; 2 433; 2 310
Freyburg (Unstrut), Stadt;06632;  46,55; 4 738; 2 304; 2 434
Oppenau, Stadt;77728;  72,98; 4 729; 2 382; 2 347
Stadtilm, Stadt;99326;  17,34; 4 719; 2 317; 2 402
Bischofsheim a.d.Rhön, St;97653;  67,70; 4 707; 2 314; 2 393
Wachenheim an der Weinstraße, Stadt;67157;  24,97; 4 706; 2 313; 2 393
Lauchheim, Stadt;73466;  40,86; 4 700; 2 386; 2 314
Creglingen, Stadt;97993;  117,23; 4 697; 2 370; 2 327
Rothenburg/O.L., Stadt;02929;  72,40; 4 673; 2 326; 2 347
Groß-Bieberau, Stadt;64401;  18,27; 4 667; 2 327; 2 340
Wörth a.Main, St;63939;  15,88; 4 652; 2 290; 2 362
Schömberg, Stadt;72355;  23,25; 4 651; 2 374; 2 277
Hartenstein, Stadt;08118;  36,70; 4 651; 2 247; 2 404
Heideck, St;91180;  58,64; 4 632; 2 356; 2 276
Niederstotzingen, Stadt;89168;  29,81; 4 631; 2 311; 2 320
Dahn, Stadt;66994;  40,76; 4 616; 2 248; 2 368
Scheinfeld, St;91443;  45,12; 4 613; 2 273; 2 340
Iphofen, St;97346;  78,06; 4 595; 2 266; 2 329
Nassau, Stadt;56377;  17,55; 4 586; 2 282; 2 304
Müllrose, Stadt;15299;  69,24; 4 571; 2 209; 2 362
Krautheim, Stadt;74238;  52,90; 4 563; 2 377; 2 186
Augustusburg, Stadt;09573;  23,38; 4 556; 2 263; 2 293
Marlow, Stadt;18337;  140,52; 4 553; 2 354; 2 199
Tengen, Stadt;78250;  62,04; 4 524; 2 234; 2 290
Schwarzenbach a.Wald, St;95131;  36,70; 4 505; 2 196; 2 309
Hallenberg, Stadt;59969;  65,35; 4 474; 2 280; 2 194
Tann (Rhön), Stadt;36142;  60,45; 4 445; 2 234; 2 211
Schönau, Stadt;69250;  22,49; 4 444; 2 223; 2 221
Dargun, Stadt;17159;  118,01; 4 432; 2 182; 2 250
Gefrees, St;95482;  50,32; 4 426; 2 146; 2 280
Wilster, Stadt;25554;  2,71; 4 420; 2 173; 2 247
Königsbrück, Stadt;01936;  78,48; 4 416; 2 184; 2 232
Rabenau, Stadt;01734;  30,73; 4 406; 2 208; 2 198
Kirchberg an der Jagst, Stadt;74592;  40,93; 4 403; 2 362; 2 041
Peitz, Stadt;03185;  13,49; 4 400; 2 185; 2 215
Schönberg, Stadt;23923;  38,21; 4 398; 2 156; 2 242
Lunzenau, Stadt;09328;  28,33; 4 384; 2 150; 2 234
Rauschenberg, Stadt;35282;  67,33; 4 382; 2 145; 2 237
Selbitz, St;95152;  27,74; 4 375; 2 068; 2 307
Woldegk, Stadt;17348;  156,29; 4 360; 2 211; 2 149
Waldkappel, Stadt;37284;  96,48; 4 359; 2 193; 2 166
Heimbach, Stadt;52396;  64,96; 4 352; 2 209; 2 143
Rennerod, Stadt;56477;  18,14; 4 339; 2 213; 2 126
Putbus, Stadt;18581;  66,68; 4 334; 2 132; 2 202
Loitz, Stadt;17121;  89,90; 4 334; 2 117; 2 217
Dahlen, Stadt;04774;  71,87; 4 332; 2 132; 2 200
Vellberg, Stadt;74541;  31,89; 4 332; 2 159; 2 173
Dransfeld, Stadt;37127;  28,91; 4 327; 2 112; 2 215
Bad Berneck i.Fichtelgebirge, St;95460;  33,56; 4 326; 2 142; 2 184
Dingelstädt, Stadt;37351;  20,45; 4 324; 2 181; 2 143
Pressath, St;92690;  66,34; 4 316; 2 110; 2 206
Gerabronn, Stadt;74582;  40,38; 4 301; 2 159; 2 142
Liebenwalde, Stadt;16559;  142,17; 4 277; 2 166; 2 111
Waldershof, St;95679;  60,37; 4 264; 2 128; 2 136
Geringswalde, Stadt;09326;  30,06; 4 263; 2 096; 2 167
Berka/Werra, Stadt;99837;  57,09; 4 253; 2 146; 2 107
Sternberg, Stadt;19406;  67,70; 4 252; 2 024; 2 228
Hornberg, Stadt;78132;  54,45; 4 245; 2 123; 2 122
Tambach-Dietharz/Thür. Wald, Stadt;99897;  41,63; 4 243; 2 126; 2 117
Penzlin, Stadt;17217;  115,56; 4 212; 2 104; 2 108
Güsten, Stadt;39439;  36,16; 4 187; 2 061; 2 126
Schnaittenbach, St;92253;  63,41; 4 184; 2 112; 2 072
Lichtenfels, Stadt;35104;  96,73; 4 180; 2 152; 2 028
Wyk auf Föhr, Stadt;25938;  8,00; 4 159; 1 903; 2 256
Wanfried, Stadt;37281;  46,90; 4 151; 2 062; 2 089
Allendorf (Lumda), Stadt;35469;  22,01; 4 141; 2 099; 2 042
Nastätten, Stadt;56355;  13,05; 4 129; 2 008; 2 121
Baruth/Mark, Stadt;15837;  233,84; 4 121; 2 104; 2 017
Elsterberg, Stadt;07985;  25,10; 4 119; 2 007; 2 112
Johanngeorgenstadt, Stadt;08349;  29,58; 4 115; 2 008; 2 107
Zell (Mosel), Stadt;56856;  44,95; 4 106; 2 072; 2 034
Bad Buchau, Stadt;88422;  23,75; 4 093; 2 035; 2 058
Dassow, Stadt;23942;  66,98; 4 076; 2 071; 2 005
Niedernhall, Stadt;74676;  17,71; 4 068; 2 070; 1 998
Neckarbischofsheim, Stadt;74924;  26,40; 4 066; 2 032; 2 034
Waldenburg, Stadt;08396;  25,06; 4 060; 2 001; 2 059
Rheinböllen, Stadt;55494;  16,36; 4 058; 2 005; 2 053
Pappenheim, St;91788;  64,32; 4 057; 2 027; 2 030
Gemünden (Wohra), Stadt;35285;  58,67; 4 056; 2 075; 1 981
Baunach, St;96148;  32,14; 4 051; 2 084; 1 967
St. Blasien, Stadt;79837;  54,41; 4 037; 1 967; 2 070
Gräfenberg, St;91322;  37,83; 4 013; 2 038; 1 975
Baumholder, Stadt;55774;  69,19; 4 004; 1 910; 2 094
Brück, Stadt;14822;  86,19; 3 999; 2 084; 1 915
Netzschkau, Stadt;08491;  12,51; 3 989; 1 928; 2 061
Amorbach, St;63916;  50,90; 3 987; 1 949; 2 038
Eschenbach i.d.OPf., St;92676;  35,13; 3 986; 1 915; 2 071
Lorch, Stadt;65391;  54,53; 3 986; 2 037; 1 949
Mirow, Stadt;17252;  158,30; 3 978; 1 924; 2 054
Lambrecht (Pfalz), Stadt;67466;  8,32; 3 960; 1 919; 2 041
Seßlach, St;96145;  72,53; 3 939; 2 004; 1 935
Steinach, Stadt;96523;  26,35; 3 899; 1 892; 2 007
Kirchberg (Hunsrück), Stadt;55481;  18,05; 3 895; 1 921; 1 974
Wolkenstein, Stadt;09429;  30,51; 3 894; 1 912; 1 982
Regis-Breitingen, Stadt;04565;  26,37; 3 883; 1 978; 1 905
Neukloster, Stadt;23992;  27,51; 3 881; 1 955; 1 926
Hoya, Stadt;27318;  8,42; 3 880; 1 907; 1 973
Neubukow, Stadt;18233;  25,12; 3 878; 1 923; 1 955
Neckarsteinach, Stadt;69239;  17,23; 3 872; 1 943; 1 929
Tessin, Stadt;18195;  24,51; 3 855; 1 874; 1 981
Trebsen/Mulde, Stadt;04687;  35,03; 3 851; 1 910; 1 941
Bad Karlshafen, Stadt;34385;  14,85; 3 823; 1 939; 1 884
Vöhrenbach, Stadt;78147;  70,47; 3 820; 1 944; 1 876
Schiltach, Stadt;77761;  34,21; 3 818; 1 875; 1 943
Mühlberg/Elbe, Stadt;04931;  89,20; 3 813; 1 908; 1 905
Deidesheim, Stadt;67146;  26,54; 3 797; 1 829; 1 968
Lucka, Stadt;04613;  12,93; 3 790; 1 822; 1 968
Gehren, Stadt;98708;  43,79; 3 782; 1 905; 1 877
Freudenberg, Stadt;97896;  34,76; 3 782; 1 901; 1 881
Marktbreit, St;97340;  20,16; 3 757; 1 946; 1 811
Strehla, Stadt;01616;  30,28; 3 748; 1 835; 1 913
Seifhennersdorf, Stadt;02782;  19,12; 3 747; 1 837; 1 910
Bad Elster, Stadt;08645;  19,77; 3 723; 1 784; 1 939
Triptis, Stadt;07819;  33,15; 3 721; 1 820; 1 901
Ellingen, St;91792;  31,25; 3 713; 1 865; 1 848
Ruhland, Stadt;01945;  37,22; 3 693; 1 803; 1 890
Tegernsee, St;83684;  22,77; 3 692; 1 732; 1 960
Bad Schandau, Stadt;01814;  46,76; 3 682; 1 812; 1 870
Grünsfeld, Stadt;97947;  44,72; 3 678; 1 860; 1 818
Schlotheim, Stadt;99994;  22,40; 3 660; 1 781; 1 879
Wildenfels, Stadt;08134;  20,69; 3 657; 1 833; 1 824
Königsberg i.Bay., St;97486;  61,88; 3 653; 1 830; 1 823
Tanna, Stadt;07922;  87,35; 3 640; 1 804; 1 836
Greußen, Stadt;99718;  19,21; 3 618; 1 786; 1 832
Bad Muskau, Stadt;02953;  15,38; 3 612; 1 748; 1 864
Auma-Weidatal, Stadt;07955;  55,91; 3 606; 1 801; 1 805
Bad Köstritz, Stadt;07586;  16,93; 3 593; 1 717; 1 876
Goldberg, Stadt;19399;  64,72; 3 591; 1 745; 1 846
Gröningen, Stadt;39397;  59,68; 3 583; 1 786; 1 797
Mühlheim an der Donau, Stadt;78570;  21,74; 3 582; 1 788; 1 794
Geyer, Stadt;09468;  18,56; 3 554; 1 727; 1 827
Welzow, Stadt;03119;  39,57; 3 552; 1 749; 1 803
Langewiesen, Stadt;98704;  27,51; 3 544; 1 772; 1 772
Münstermaifeld, Stadt;56294;  27,77; 3 543; 1 751; 1 792
Krakow am See, Stadt;18292;  87,37; 3 501; 1 752; 1 749
Rehna, Stadt;19217;  44,59; 3 492; 1 737; 1 755
Goldkronach, St;95497;  23,24; 3 492; 1 714; 1 778
Saalburg-Ebersdorf, Stadt;07929;  72,05; 3 484; 1 719; 1 765
Eschershausen, Stadt;37632;  23,92; 3 469; 1 747; 1 722
Weißensee, Stadt;99631;  46,71; 3 462; 1 701; 1 761
Hirschhorn (Neckar), Stadt;69434;  30,86; 3 462; 1 719; 1 743
Joachimsthal, Stadt;16247;  121,73; 3 446; 1 743; 1 703
Gößnitz, Stadt;04639;  14,07; 3 444; 1 671; 1 773
Rötz, St;92444;  66,68; 3 438; 1 759; 1 679
Ludwigsstadt, St;96337;  58,75; 3 427; 1 700; 1 727
Kelbra (Kyffhäuser), Stadt;06537;  40,55; 3 424; 1 703; 1 721
Neustadt (Dosse), Stadt;16845;  75,87; 3 406; 1 663; 1 743
Owen, Stadt;73277;  9,70; 3 406; 1 712; 1 694
Neusalza-Spremberg, Stadt;02742;  22,91; 3 405; 1 673; 1 732
Speicher, Stadt;54662;  15,36; 3 396; 1 684; 1 712
Bernstadt a. d. Eigen, Stadt;02748;  52,00; 3 390; 1 688; 1 702
Wasungen, Stadt;98634;  29,51; 3 382; 1 701; 1 681
Lauscha, Stadt;98724;  18,72; 3 380; 1 663; 1 717
Kranichfeld, Stadt;99448;  23,10; 3 374; 1 675; 1 699
Kaltennordheim, Stadt;36452;  40,47; 3 363; 1 703; 1 660
Berga/Elster, Stadt;07980;  43,52; 3 359; 1 664; 1 695
Ostheim v.d.Rhön, St;97645;  40,85; 3 352; 1 679; 1 673
Hohnstein, Stadt;01848;  64,64; 3 335; 1 671; 1 664
Egeln, Stadt;39435;  29,14; 3 331; 1 640; 1 691
Ulmen, Stadt;56766;  28,74; 3 330; 1 654; 1 676
Kirchenlamitz, St;95158;  48,48; 3 294; 1 618; 1 676
Döbern, Stadt;03159;  15,79; 3 291; 1 574; 1 717
Wesselburen, Stadt;25764;  5,14; 3 287; 1 583; 1 704
Oberriexingen, Stadt;71739;  8,16; 3 286; 1 661; 1 625
Löwenstein, Stadt;74245;  23,46; 3 283; 1 656; 1 627
Stromberg, Stadt;55442;  9,01; 3 283; 1 585; 1 698
Sonnewalde, Stadt;03249;  119,29; 3 261; 1 667; 1 594
Nebra (Unstrut), Stadt;06642;  25,42; 3 249; 1 593; 1 656
Havelsee, Stadt;14798;  81,97; 3 244; 1 635; 1 609
Warin, Stadt;19417;  44,45; 3 244; 1 585; 1 659
Lychen, Stadt;17279;  111,99; 3 222; 1 561; 1 661
Wurzbach, Stadt;07343;  72,32; 3 215; 1 604; 1 611
Kirtorf, Stadt;36320;  79,91; 3 213; 1 623; 1 590
Burgbernheim, St;91593;  42,30; 3 198; 1 581; 1 617
Schöneck/Vogtl., Stadt;08261;  55,06; 3 198; 1 551; 1 647
Schönwald, St;95173;  19,19; 3 195; 1 542; 1 653
Bärnau, St;95671;  74,41; 3 179; 1 648; 1 531
Kaisersesch, Stadt;56759;  8,18; 3 168; 1 543; 1 625
Hillesheim, Stadt;54576;  20,66; 3 158; 1 557; 1 601
Weißenberg, Stadt;02627;  50,96; 3 153; 1 626; 1 527
Weißenstadt, St;95163;  42,23; 3 151; 1 538; 1 613
Lebus, Stadt;15326;  54,29; 3 145; 1 583; 1 562
Stadtsteinach, St;95346;  39,79; 3 139; 1 530; 1 609
Fridingen an der Donau, Stadt;78567;  22,47; 3 137; 1 565; 1 572
Liebenau, Stadt;34396;  48,87; 3 126; 1 511; 1 615
Klütz, Stadt;23948;  44,41; 3 116; 1 497; 1 619
Marktleuthen, St;95168;  35,48; 3 111; 1 525; 1 586
Bad Teinach-Zavelstein, Stadt;75385;  25,17; 3 103; 1 606; 1 497
Prichsenstadt, St;97357;  48,87; 3 088; 1 587; 1 501
Schönewalde, Stadt;04916;  156,18; 3 085; 1 609; 1 476
Bürgel, Stadt;07616;  27,19; 3 079; 1 532; 1 547
Waischenfeld, St;91344;  57,19; 3 069; 1 583; 1 486
Hatzfeld (Eder), Stadt;35116;  58,51; 3 061; 1 566; 1 495
Wolframs-Eschenbach, St;91639;  25,47; 3 060; 1 525; 1 535
Dömitz, Stadt;19303;  60,57; 3 046; 1 492; 1 554
Gützkow, Stadt;17506;  57,65; 3 042; 1 528; 1 514
Wesenberg, Stadt;17255;  89,64; 3 040; 1 508; 1 532
Eibelstadt, St;97246;  7,07; 3 035; 1 455; 1 580
Braubach, Stadt;56338;  19,50; 3 034; 1 522; 1 512
Waldenburg, Stadt;74638;  31,55; 3 030; 1 552; 1 478
Lindow (Mark), Stadt;16835;  65,47; 3 028; 1 552; 1 476
Ulrichstein, Stadt;35327;  65,61; 3 002; 1 525; 1 477
Jarmen, Stadt;17126;  30,71; 2 981; 1 498; 1 483
Friedland, Stadt;15848;  174,23; 2 975; 1 512; 1 463
Münchenbernsdorf, Stadt;07589;  15,45; 2 967; 1 441; 1 526
Schalkau, Stadt;96528;  33,57; 2 939; 1 469; 1 470
Merkendorf, St;91732;  26,07; 2 938; 1 489; 1 449
Frankenau, Stadt;35110;  57,29; 2 930; 1 474; 1 456
Adenau, Stadt;53518;  18,56; 2 925; 1 430; 1 495
Rhens, Stadt;56321;  16,31; 2 917; 1 426; 1 491
Gnoien, Stadt;17179;  41,11; 2 911; 1 432; 1 479
Laucha an der Unstrut, Stadt;06636;  31,14; 2 909; 1 471; 1 438
Remda-Teichel, Stadt;07407;  79,76; 2 902; 1 483; 1 419
Elterlein, Stadt;09481;  45,74; 2 900; 1 449; 1 451
Themar, Stadt;98660;  20,18; 2 899; 1 415; 1 484
Frauenstein, Stadt;09623;  59,00; 2 884; 1 466; 1 418
Meisenheim, Stadt;55590;  10,33; 2 858; 1 399; 1 459
Wustrow (Wendland), Stadt;29462;  30,19; 2 856; 1 426; 1 430
Oberwesel, Stadt;55430;  18,08; 2 843; 1 374; 1 469
Ravenstein, Stadt;74747;  55,97; 2 821; 1 452; 1 369
Elstra, Stadt;01920;  32,63; 2 807; 1 410; 1 397
Schillingsfürst, St;91583;  27,50; 2 800; 1 389; 1 411
Bad Bibra, Stadt;06647;  49,77; 2 797; 1 407; 1 390
Selters (Westerwald), Stadt;56242;  8,70; 2 792; 1 385; 1 407
Jöhstadt, Stadt;09477;  49,70; 2 756; 1 413; 1 343
Wallenfels, St;96346;  45,65; 2 747; 1 374; 1 373
Sankt Goar, Stadt;56329;  23,17; 2 743; 1 375; 1 368
Putlitz, Stadt;16949;  119,68; 2 736; 1 418; 1 318
Romrod, Stadt;36329;  54,43; 2 729; 1 349; 1 380
Sulzburg, Stadt;79295;  22,74; 2 701; 1 309; 1 392
Tribsees, Stadt;18465;  54,98; 2 636; 1 287; 1 349
Garding, Stadt;25836;  3,06; 2 627; 1 252; 1 375
Ebeleben, Stadt;99713;  40,74; 2 623; 1 323; 1 300
Großbreitenbach, Stadt;98701;  19,60; 2 615; 1 344; 1 271
Wegeleben, Stadt;38828;  51,78; 2 595; 1 319; 1 276
Schkölen, Stadt;07619;  53,43; 2 590; 1 322; 1 268
Kohren-Sahlis, Stadt;04655;  36,80; 2 589; 1 303; 1 286
Alsleben (Saale), Stadt;06425;  23,64; 2 586; 1 237; 1 349
Bad Wilsnack, Stadt;19336;  79,62; 2 577; 1 235; 1 342
Golßen, Stadt;15938;  63,68; 2 575; 1 279; 1 296
Lauterstein, Stadt;73111;  23,31; 2 571; 1 261; 1 310
Brüel, Stadt;19412;  27,21; 2 566; 1 265; 1 301
Friesack, Stadt;14662;  84,01; 2 560; 1 299; 1 261
Friedrichstadt, Stadt;25840;  4,03; 2 523; 1 190; 1 333
Schwanebeck, Stadt;39397;  32,66; 2 516; 1 233; 1 283
Gartz (Oder), Stadt;16307;  61,89; 2 515; 1 227; 1 288
Bad Tennstedt, Stadt;99955;  27,42; 2 505; 1 231; 1 274
Dommitzsch, Stadt;04880;  30,44; 2 503; 1 237; 1 266
Scheer, Stadt;72516;  18,72; 2 496; 1 276; 1 220
Gefell, Stadt;07926;  45,22; 2 491; 1 226; 1 265
Betzenstein, St;91282;  51,84; 2 485; 1 246; 1 239
Buttstädt, Stadt;99628;  18,36; 2 481; 1 235; 1 246
Osterfeld, Stadt;06721;  27,61; 2 481; 1 280; 1 201
Rastenberg, Stadt;99636;  35,52; 2 478; 1 247; 1 231
Schönau im Schwarzwald, Stadt;79677;  14,72; 2 448; 1 223; 1 225
Schönsee, St;92539;  50,28; 2 446; 1 223; 1 223
Ziesar, Stadt;14793;  67,95; 2 444; 1 196; 1 248
Pleystein, St;92714;  42,40; 2 427; 1 207; 1 220
Schlieben, Stadt;04936;  78,65; 2 422; 1 199; 1 223
Stadtlengsfeld, Stadt;36457;  27,70; 2 415; 1 229; 1 186
Großenehrich, Stadt;99718;  63,34; 2 406; 1 214; 1 192
Eckartsberga, Stadt;06648;  35,97; 2 402; 1 225; 1 177
Grebenau, Stadt;36323;  55,37; 2 401; 1 229; 1 172
Schlettau, Stadt;09487;  21,22; 2 397; 1 155; 1 242
Krempe, Stadt;25361;  3,39; 2 377; 1 166; 1 211
Ostritz, Stadt;02899;  23,48; 2 365; 1 160; 1 205
Creuzburg, Stadt;99831;  35,40; 2 359; 1 164; 1 195
Rethem (Aller), Stadt;27336;  34,03; 2 324; 1 144; 1 180
Fladungen, St;97650;  46,34; 2 316; 1 179; 1 137
Aach, Stadt;78267;  10,68; 2 270; 1 168; 1 102
Heldrungen, Stadt;06577;  23,27; 2 266; 1 110; 1 156
Katzenelnbogen, Stadt;56368;  9,18; 2 235; 1 077; 1 158
Garz/Rügen, Stadt;18574;  65,89; 2 220; 1 118; 1 102
Rosenthal, Stadt;35119;  51,54; 2 215; 1 112; 1 103
Hayingen, Stadt;72534;  63,36; 2 209; 1 133; 1 076
Hirschberg, Stadt;07927;  24,13; 2 186; 1 084; 1 102
